customer_id,customer_name,gender,age,city,state,signup_date,acquisition_channel,customer_segment
C100284,Sanjay Das,Male,57.0,Pune,Maharashtra,2024-11-18,Google Ads,Standard
C100285,Ananya Singh,Male,45.0,Delhi,Delhi,2025-11-15,Referral,Premium
C100286,Kavya Rao,Female,26.0,Ahmedabad,Gujarat,2024-04-27,Email,Premium
C100287,Sneha Rao,Female,57.0,Kakinada,Andhra Pradesh,2025-02-21,Organic Search,Basic
C100288,Arjun Das,Female,65.0,Mumbai,Maharashtra,2025-01-30,Instagram,Premium
C100289,Aarav Naidu,Male,21.0,Delhi,Delhi,2024-12-11,Organic Search,Standard
C100290,Vihaan Singh,Male,58.0,Delhi,Delhi,2025-08-12,Email,Standard
C100291,Rohan Reddy,Female,53.0,Visakhapatnam,Andhra Pradesh,2024-07-13,YouTube,Basic
C100292,Vihaan Kumar,Female,35.0,Hyderabad,Telangana,2025-11-27,Google Ads,Basic
C100293,Rohan Patel,Male,48.0,Visakhapatnam,Andhra Pradesh,2024-08-30,Email,Standard
C100294,Aarav Varma,Male,55.0,Ahmedabad,Gujarat,2025-02-01,Organic Search,Basic
C100295,Rahul Patel,Female,41.0,Chennai,Tamil Nadu,2025-01-15,Referral,Premium
C100296,Rahul Das,Female,49.0,Pune,Maharashtra,2025-09-12,Instagram,Basic
C100297,Sai Varma,Male,20.0,Visakhapatnam,Andhra Pradesh,2024-11-16,Instagram,Standard
C100298,Sanjay Das,Female,62.0,Ahmedabad,Gujarat,2024-07-26,Instagram,Basic
C100299,Aditya Singh,Other,62.0,Mumbai,Maharashtra,2024-01-16,Referral,Basic
C100300,Kiran Varma,Male,28.0,Hyderabad,Telangana,2024-09-22,Email,Basic
C100301,Sai Sharma,Female,40.0,Kolkata,West Bengal,2025-08-26,Referral,Standard
C100302,Nikhil Reddy,Female,29.0,Bengaluru,Karnataka,2024-01-08,Email,Standard
C100303,Aarav Rao,Female,37.0,Hyderabad,Telangana,2025-10-16,Instagram,Standard
C100304,Kavya Gupta,Female,31.0,Kakinada,Andhra Pradesh,2025-01-31,Instagram,Premium
C100305,Sanjay Reddy,Female,59.0,Chennai,Tamil Nadu,2024-04-12,Organic Search,Standard
C100306,Rohan Reddy,Female,51.0,Kolkata,West Bengal,2024-08-08,Organic Search,Premium
C100307,Nikhil Varma,Male,58.0,Mumbai,Maharashtra,2025-02-08,Email,Standard
C100308,Sai Varma,Female,56.0,Bengaluru,Karnataka,2024-08-18,Organic Search,Standard
C100309,Vihaan Singh,Male,52.0,Hyderabad,Telangana,2024-03-20,YouTube,Basic
C100310,Sneha Singh,Male,25.0,Delhi,Delhi,2025-05-01,YouTube,Standard
C100311,Arjun Naidu,Male,57.0,Hyderabad,Telangana,2025-05-05,Email,Standard
C100312,Ananya Kumar,Female,55.0,Chennai,Tamil Nadu,2024-03-27,Google Ads,Standard
C100313,Sneha Das,Other,23.0,Delhi,Delhi,2024-07-24,Instagram,Standard
C100314,Sai Gupta,Female,22.0,Pune,Maharashtra,2024-06-27,Email,Standard
C100315,Priya Das,Female,54.0,Pune,Maharashtra,2025-04-26,Google Ads,Premium
C100316,Rahul Gupta,Male,36.0,Delhi,Delhi,2025-06-17,Instagram,Standard
C100317,Kiran Naidu,Female,33.0,Chennai,Tamil Nadu,2025-06-14,Instagram,Standard
C100318,Aditya Varma,Female,37.0,Hyderabad,Telangana,2025-11-16,YouTube,Basic
C100319,Meera Das,Male,59.0,Delhi,Delhi,2025-07-15,Instagram,Standard
C100320,Sneha Varma,Female,35.0,Kakinada,Andhra Pradesh,2024-08-22,Organic Search,Standard
C100321,Aditya Singh,Female,35.0,Kakinada,Andhra Pradesh,2024-03-19,YouTube,Basic
C100322,Rohan Reddy,Male,37.0,Chennai,Tamil Nadu,2025-03-24,Email,Basic
C100323,Aditya Das,Female,20.0,Kakinada,Andhra Pradesh,2025-10-30,Instagram,Standard
C100324,Rohan Das,Male,19.0,Pune,Maharashtra,2025-12-12,Organic Search,Premium
C100325,Kavya Singh,Male,37.0,Bengaluru,Karnataka,2024-06-17,Email,Standard
C100326,Aarav Das,Male,18.0,Visakhapatnam,Andhra Pradesh,2024-06-21,Google Ads,Standard
C100327,Ananya Sharma,Male,54.0,Chennai,Tamil Nadu,2024-01-28,Email,Standard
C100328,Meera Patel,Male,38.0,Kolkata,West Bengal,2024-04-13,Instagram,Premium
C100329,Priya Rao,Female,42.0,Kolkata,West Bengal,2025-02-09,Email,Standard
C100330,Ananya Rao,Male,34.0,Delhi,Delhi,2025-02-03,YouTube,Premium
C100331,Aditya Naidu,Female,54.0,Ahmedabad,Gujarat,2024-09-27,Referral,Basic
C100332,Aarav Naidu,Female,38.0,Pune,Maharashtra,2024-08-14,YouTube,Premium
C100333,Sanjay Reddy,Male,19.0,Delhi,Delhi,2025-08-28,Google Ads,Basic
C100334,Rohan Gupta,Male,41.0,Mumbai,Maharashtra,2024-12-01,Organic Search,Standard
C100335,Meera Naidu,Female,26.0,Ahmedabad,Gujarat,2025-08-13,Organic Search,Basic
C100336,Rohan Das,Female,46.0,Mumbai,Maharashtra,2025-12-04,Instagram,Basic
C100337,Meera Das,Female,45.0,Bengaluru,Karnataka,2024-08-19,YouTube,Premium
C100338,Aarav Reddy,Male,40.0,Visakhapatnam,Andhra Pradesh,2024-05-27,YouTube,Standard
C100339,Nikhil Patel,Female,36.0,Delhi,Delhi,2025-11-26,Google Ads,Premium
C100340,Kavya Patel,Female,46.0,Kolkata,West Bengal,2025-04-08,Organic Search,Standard
C100341,Nikhil Varma,Female,50.0,Ahmedabad,Gujarat,2024-07-31,Google Ads,Premium
C100342,Priya Das,Male,60.0,Visakhapatnam,Andhra Pradesh,2025-03-29,Instagram,Standard
C100343,Priya Gupta,Female,64.0,Kolkata,West Bengal,2025-01-10,Instagram,Basic
C100344,Ananya Singh,Male,21.0,Ahmedabad,Gujarat,2025-10-23,Referral,Standard
C100345,Divya Rao,Female,49.0,Visakhapatnam,Andhra Pradesh,2024-07-05,Instagram,Standard
C100346,Nikhil Rao,Female,22.0,Kakinada,Andhra Pradesh,2025-12-24,Instagram,Basic
C100347,Rohan Reddy,Female,38.0,Hyderabad,Telangana,2025-11-14,YouTube,Basic
C100348,Sanjay Singh,Male,53.0,Ahmedabad,Gujarat,2024-05-11,Referral,Premium
C100349,Sai Naidu,Female,44.0,Bengaluru,Karnataka,2024-04-30,Organic Search,Standard
C100350,Kiran Patel,Male,56.0,Visakhapatnam,Andhra Pradesh,2025-01-24,Instagram,Standard
C100351,Sanjay Das,Female,61.0,Hyderabad,Telangana,2024-02-02,Instagram,Standard
C100352,Aditya Varma,Female,64.0,Mumbai,Maharashtra,2024-08-06,Organic Search,Standard
C100353,Nikhil Reddy,Female,50.0,Bengaluru,Karnataka,2024-11-13,Google Ads,Basic
C100354,Sanjay Rao,Male,50.0,Kolkata,West Bengal,2025-12-08,Google Ads,Standard
C100355,Rohan Singh,Female,56.0,Hyderabad,Telangana,2025-12-25,YouTube,Standard
C100356,Kiran Rao,Male,29.0,Hyderabad,Telangana,2024-04-20,Google Ads,Premium
C100357,Aarav Naidu,Female,32.0,Pune,Maharashtra,2025-10-12,Referral,Basic
C100358,Rahul Rao,Female,34.0,Kakinada,Andhra Pradesh,2024-03-07,Email,Standard
C100359,Vihaan Kumar,Female,53.0,Pune,Maharashtra,2025-06-30,Instagram,Premium
C100360,Nikhil Sharma,Female,34.0,Chennai,Tamil Nadu,2025-09-09,Email,Standard
C100361,Meera Reddy,Female,24.0,Kolkata,West Bengal,2025-10-12,Google Ads,Standard
C100362,Aarav Varma,Male,56.0,Pune,Maharashtra,2024-06-12,Instagram,Standard
C100363,Nikhil Das,Female,53.0,Delhi,Delhi,2025-10-14,Google Ads,Standard
C100364,Meera Das,Male,46.0,Pune,Maharashtra,2024-03-25,Referral,Standard
C100365,Ananya Sharma,Male,60.0,Hyderabad,Telangana,2025-01-13,Email,Premium
C100366,Vihaan Rao,Female,56.0,Mumbai,Maharashtra,2024-12-08,YouTube,Standard
C100367,Meera Reddy,Male,61.0,Kolkata,West Bengal,2024-08-18,Organic Search,Standard
C100368,Arjun Gupta,Female,30.0,Delhi,Delhi,2024-01-17,Google Ads,Standard
C100369,Meera Reddy,Other,23.0,Hyderabad,Telangana,2025-07-17,YouTube,Basic
C100370,Vihaan Sharma,Male,34.0,Bengaluru,Karnataka,2024-09-01,Organic Search,Standard
C100371,Rahul Varma,Male,57.0,Visakhapatnam,Andhra Pradesh,2025-04-28,Instagram,Standard
C100372,Nikhil Reddy,Male,62.0,Delhi,Delhi,2024-10-26,Instagram,Standard
C100373,Rohan Reddy,Male,23.0,Hyderabad,Telangana,2024-09-29,Instagram,Standard
C100374,Sneha Varma,Female,59.0,Ahmedabad,Gujarat,2025-10-08,Instagram,Premium
C100375,Rohan Naidu,Female,40.0,Pune,Maharashtra,2024-03-09,Referral,Standard
C100376,Kavya Das,Female,57.0,Chennai,Tamil Nadu,2025-06-21,Google Ads,Basic
C100377,Divya Rao,Male,50.0,Visakhapatnam,Andhra Pradesh,2025-06-29,YouTube,Standard
C100378,Sneha Rao,Female,20.0,Delhi,Delhi,2024-10-04,Referral,Premium
C100379,Vihaan Varma,Male,41.0,Pune,Maharashtra,2024-07-10,Instagram,Premium
C100380,Sai Patel,Female,22.0,Ahmedabad,Gujarat,2024-01-04,YouTube,Standard
C100381,Sanjay Rao,Female,34.0,Kolkata,West Bengal,2025-11-14,Referral,Premium
C100382,Arjun Sharma,Male,54.0,Mumbai,Maharashtra,2025-11-22,Instagram,Basic
C100383,Rohan Sharma,Female,50.0,Kolkata,West Bengal,2024-06-24,Instagram,Basic
C100384,Arjun Sharma,Female,51.0,Ahmedabad,Gujarat,2024-01-24,Email,Basic
C100385,Aarav Gupta,Male,49.0,Bengaluru,Karnataka,2024-03-30,Referral,Standard
C100386,Divya Varma,Female,18.0,Bengaluru,Karnataka,2024-02-19,Email,Standard
C100387,Meera Rao,Female,45.0,Kolkata,West Bengal,2025-08-29,Organic Search,Standard
C100388,Vihaan Patel,Male,41.0,Bengaluru,Karnataka,2025-10-13,Email,Premium
C100389,Nikhil Rao,Male,43.0,Visakhapatnam,Andhra Pradesh,2024-04-21,Organic Search,Standard
C100390,Divya Reddy,Female,28.0,Bengaluru,Karnataka,2025-06-29,Organic Search,Premium
C100391,Rohan Rao,Female,51.0,Kakinada,Andhra Pradesh,2024-05-10,Email,Premium
C100392,Sanjay Gupta,Female,47.0,Kolkata,West Bengal,2024-09-25,Instagram,Basic
C100393,Sai Naidu,Female,37.0,Chennai,Tamil Nadu,2025-03-13,Referral,Basic
C100394,Rohan Sharma,Female,20.0,Mumbai,Maharashtra,2025-06-09,Google Ads,Basic
C100395,Aditya Sharma,Male,21.0,Delhi,Delhi,2025-09-30,Referral,Standard
C100396,Arjun Kumar,Male,35.0,Ahmedabad,Gujarat,2024-02-02,Google Ads,Basic
C100397,Kiran Rao,Male,43.0,Ahmedabad,Gujarat,2024-05-23,Email,Standard
C100398,Nikhil Das,Female,65.0,Mumbai,Maharashtra,2024-07-23,Google Ads,Premium
C100399,Sai Das,Female,,Pune,Maharashtra,2024-08-14,Referral,Standard
C100400,Nikhil Gupta,Female,41.0,Kakinada,Andhra Pradesh,2025-12-29,Google Ads,Standard
C100401,Aditya Naidu,Male,32.0,Mumbai,Maharashtra,2025-07-21,YouTube,Standard
C100402,Meera Das,Female,26.0,Kolkata,West Bengal,2024-08-21,Google Ads,Basic
C100403,Arjun Varma,Female,24.0,Bengaluru,Karnataka,2025-12-10,Organic Search,Standard
C100404,Vihaan Gupta,Male,21.0,Visakhapatnam,Andhra Pradesh,2024-12-30,Email,Basic
C100405,Ananya Varma,Male,61.0,Bengaluru,Karnataka,2024-12-31,Google Ads,Premium
C100406,Aditya Kumar,Female,18.0,Mumbai,Maharashtra,2024-11-12,Organic Search,Standard
C100407,Arjun Patel,Female,59.0,Chennai,Tamil Nadu,2024-04-15,YouTube,Basic
C100408,Aarav Rao,Female,46.0,Delhi,Delhi,2025-11-13,Organic Search,Standard
C100409,Vihaan Sharma,Male,47.0,Bengaluru,Karnataka,2024-01-11,YouTube,Basic
C100410,Meera Naidu,Female,64.0,Kolkata,West Bengal,2024-05-07,Google Ads,Standard
C100411,Divya Rao,Male,55.0,Hyderabad,Telangana,2024-06-16,YouTube,Premium
C100412,Kiran Varma,Male,25.0,Kakinada,Andhra Pradesh,2024-07-22,Organic Search,Standard
C100413,Sneha Das,Female,64.0,Hyderabad,Telangana,2024-04-06,Organic Search,Standard
C100414,Arjun Das,Male,26.0,Delhi,Delhi,2024-01-14,Organic Search,Premium
C100415,Priya Gupta,Female,45.0,Kakinada,Andhra Pradesh,2025-05-09,Organic Search,Standard
C100416,Ananya Singh,Male,48.0,Bengaluru,Karnataka,2025-12-08,Referral,Premium
C100417,Sai Sharma,Male,29.0,Hyderabad,Telangana,2024-03-29,Referral,Standard
C100418,Ananya Gupta,Male,48.0,Ahmedabad,Gujarat,2024-08-04,Google Ads,Basic
C100419,Meera Rao,Female,48.0,Hyderabad,Telangana,2025-01-04,Email,Basic
C100420,Kavya Naidu,Male,65.0,Visakhapatnam,Andhra Pradesh,2025-11-08,Google Ads,Standard
C100421,Vihaan Das,Male,61.0,Chennai,Tamil Nadu,2025-05-21,Organic Search,Standard
C100422,Arjun Singh,Male,37.0,Visakhapatnam,Andhra Pradesh,2025-07-13,Referral,Standard
C100423,Aditya Singh,Male,51.0,Mumbai,Maharashtra,2025-02-28,Google Ads,Premium
C100424,Sai Gupta,Female,57.0,Bengaluru,Karnataka,2024-10-31,Instagram,Standard
C100425,Aarav Naidu,Male,19.0,Kakinada,Andhra Pradesh,2024-05-25,Google Ads,Basic
C100426,Divya Gupta,Male,50.0,Ahmedabad,Gujarat,2025-09-22,Email,Standard
C100427,Vihaan Patel,Female,62.0,Kakinada,Andhra Pradesh,2025-08-10,Google Ads,Standard
C100428,Priya Varma,Male,23.0,Delhi,Delhi,2024-01-19,Instagram,Premium
C100429,Meera Das,Female,54.0,Chennai,Tamil Nadu,2025-06-06,Google Ads,Basic
C100430,Vihaan Patel,Male,20.0,Pune,Maharashtra,2024-03-02,Google Ads,Standard
C100431,Aditya Naidu,Female,37.0,Chennai,Tamil Nadu,2025-06-23,Google Ads,Standard
C100432,Rahul Rao,Male,57.0,Mumbai,Maharashtra,2025-08-25,Google Ads,Standard
C100433,Divya Das,Female,65.0,Delhi,Delhi,2024-04-05,Email,Standard
C100434,Sai Kumar,Male,52.0,Kolkata,West Bengal,2024-11-12,Organic Search,Standard
C100435,Rohan Sharma,Other,52.0,Hyderabad,Telangana,2024-03-31,YouTube,Standard
C100436,Nikhil Naidu,Male,30.0,Delhi,Delhi,2025-02-18,Instagram,Standard
C100437,Aarav Naidu,Female,57.0,Mumbai,Maharashtra,2025-11-08,Google Ads,Premium
C100438,Sneha Reddy,Female,49.0,Hyderabad,Telangana,2024-02-29,Instagram,Basic
C100439,Rohan Reddy,Male,63.0,Bengaluru,Karnataka,2024-10-17,Email,Standard
C100440,Divya Reddy,Male,46.0,Chennai,Tamil Nadu,2025-12-11,Instagram,Basic
C100441,Rahul Das,Male,19.0,Bengaluru,Karnataka,2024-08-07,Instagram,Premium
C100442,Nikhil Naidu,Other,42.0,Delhi,Delhi,2024-04-06,Referral,Basic
C100443,Aditya Gupta,Female,55.0,Pune,Maharashtra,2024-12-22,Google Ads,Standard
C100444,Meera Das,Female,55.0,Visakhapatnam,Andhra Pradesh,2025-01-06,Referral,Standard
C100445,Rohan Das,Male,36.0,Hyderabad,Telangana,2025-04-28,Email,Premium
C100446,Rahul Gupta,Female,26.0,Chennai,Tamil Nadu,2024-08-17,Organic Search,Standard
C100447,Sanjay Varma,Male,59.0,Bengaluru,Karnataka,2025-11-28,Google Ads,Basic
C100448,Rahul Reddy,Male,57.0,Chennai,Tamil Nadu,2025-01-15,Google Ads,Standard
C100449,Aditya Gupta,Male,60.0,Chennai,Tamil Nadu,2024-07-28,Referral,Standard
C100450,Ananya Naidu,Male,50.0,Ahmedabad,Gujarat,2025-12-02,Instagram,Standard
C100451,Aditya Kumar,Female,57.0,Chennai,Tamil Nadu,2025-11-06,Instagram,Basic
C100452,Nikhil Rao,Female,37.0,Kakinada,Andhra Pradesh,2024-12-30,Google Ads,Standard
C100453,Meera Sharma,Male,55.0,Bengaluru,Karnataka,2024-01-19,Instagram,Basic
C100454,Divya Naidu,Male,41.0,Hyderabad,Telangana,2025-03-11,Instagram,Standard
C100455,Meera Singh,Female,56.0,Hyderabad,Telangana,2025-02-09,Email,Basic
C100456,Ananya Naidu,Female,25.0,Delhi,Delhi,2024-04-18,Organic Search,Standard
C100457,Kavya Das,Male,32.0,Bengaluru,Karnataka,2025-04-07,Instagram,Standard
C100458,Ananya Patel,Male,28.0,Hyderabad,Telangana,2025-09-05,Referral,Standard
C100459,Rohan Varma,Female,37.0,Mumbai,Maharashtra,2024-03-18,YouTube,Basic
C100460,Kavya Patel,Female,57.0,Kakinada,Andhra Pradesh,2025-06-12,Google Ads,Standard
C100461,Sneha Kumar,Female,23.0,Visakhapatnam,Andhra Pradesh,2024-04-12,Organic Search,Premium
C100462,Ananya Das,Male,53.0,Hyderabad,Telangana,2025-06-30,Instagram,Premium
C100463,Kavya Gupta,Female,57.0,Kakinada,Andhra Pradesh,2024-11-01,YouTube,Standard
C100464,Rahul Das,Male,50.0,Mumbai,Maharashtra,2024-01-05,Instagram,Standard
C100465,Vihaan Sharma,Female,49.0,Chennai,Tamil Nadu,2025-12-06,Google Ads,Standard
C100466,Ananya Reddy,Male,24.0,Delhi,Delhi,2024-05-01,YouTube,Standard
C100467,Divya Reddy,Male,47.0,Chennai,Tamil Nadu,2025-03-11,Email,Standard
C100468,Divya Kumar,Male,28.0,Ahmedabad,Gujarat,2024-05-12,Instagram,Premium
C100469,Rahul Gupta,Male,29.0,Ahmedabad,Gujarat,2025-11-12,Organic Search,Standard
C100470,Rahul Reddy,Male,59.0,Pune,Maharashtra,2025-06-22,Organic Search,Standard
C100471,Meera Rao,Female,47.0,Kolkata,West Bengal,2025-08-10,Referral,Standard
C100472,Ananya Varma,Female,65.0,Ahmedabad,Gujarat,2024-11-11,Instagram,Premium
C100473,Kavya Reddy,Female,39.0,Bengaluru,Karnataka,2024-12-07,Google Ads,Standard
C100474,Ananya Naidu,Male,35.0,Delhi,Delhi,2025-04-08,YouTube,Standard
C100475,Kavya Singh,Male,65.0,Bengaluru,Karnataka,2025-07-26,Instagram,Standard
C100476,Meera Naidu,Male,47.0,Ahmedabad,Gujarat,2025-09-10,Google Ads,Premium
C100477,Vihaan Varma,Male,59.0,Chennai,Tamil Nadu,2024-01-14,Instagram,Standard
C100478,Arjun Patel,Male,20.0,Kolkata,West Bengal,2025-04-29,Instagram,Standard
C100479,Nikhil Patel,Female,43.0,Pune,Maharashtra,2024-03-20,Referral,Premium
C100480,Arjun Gupta,Female,57.0,Mumbai,Maharashtra,2024-07-29,Google Ads,Basic
C100481,Sai Reddy,Male,56.0,Bengaluru,Karnataka,2025-08-28,Instagram,Basic
C100482,Divya Sharma,Female,52.0,Kakinada,Andhra Pradesh,2024-07-01,Instagram,Standard
C100483,Nikhil Kumar,Female,25.0,Mumbai,Maharashtra,2025-08-04,Instagram,Standard
C100484,Vihaan Singh,Male,44.0,Bengaluru,Karnataka,2024-12-03,Instagram,Standard
C100485,Vihaan Rao,Female,22.0,Delhi,Delhi,2024-06-18,Instagram,Premium
C100486,Priya Singh,Male,56.0,Kakinada,Andhra Pradesh,2024-08-31,Organic Search,Standard
C100487,Sneha Sharma,Male,48.0,Mumbai,Maharashtra,2025-01-22,Instagram,Basic
C100488,Rohan Naidu,Other,27.0,Kakinada,Andhra Pradesh,2025-07-12,Google Ads,Premium
C100489,Sneha Varma,Female,52.0,Chennai,Tamil Nadu,2025-03-18,Referral,Standard
C100490,Kiran Sharma,Male,52.0,Visakhapatnam,Andhra Pradesh,2025-11-12,Organic Search,Standard
C100491,Kiran Reddy,Male,20.0,Kolkata,West Bengal,2025-09-25,Email,Premium
C100492,Kavya Varma,Female,22.0,Hyderabad,Telangana,2025-07-03,YouTube,Standard
C100493,Rohan Das,Male,27.0,Pune,Maharashtra,2025-03-16,Google Ads,Basic
C100494,Rahul Patel,Female,21.0,Chennai,Tamil Nadu,2024-07-30,Instagram,Premium
C100495,Divya Rao,Female,43.0,Mumbai,Maharashtra,2024-10-28,Instagram,Premium
C100496,Divya Rao,Male,60.0,Pune,Maharashtra,2024-03-27,Instagram,Standard
C100497,Aarav Das,Female,21.0,Bengaluru,Karnataka,2024-09-30,YouTube,Basic
C100498,Nikhil Naidu,Female,47.0,Kolkata,West Bengal,2025-11-07,Referral,Standard
C100499,Kiran Reddy,Female,,Visakhapatnam,Andhra Pradesh,2024-11-06,Organic Search,Standard
C100500,Divya Singh,Male,58.0,Hyderabad,Telangana,2024-03-24,YouTube,Basic
C100501,Nikhil Gupta,Male,41.0,Chennai,Tamil Nadu,2025-04-20,Organic Search,Basic
C100502,Aditya Das,Male,50.0,Kolkata,West Bengal,2025-12-03,Google Ads,Premium
C100503,Nikhil Patel,Female,62.0,Hyderabad,Telangana,2025-09-25,Organic Search,Basic
C100504,Kavya Das,Female,24.0,Delhi,Delhi,2024-07-19,Google Ads,Standard
C100505,Sai Patel,Female,33.0,Mumbai,Maharashtra,2024-11-27,Instagram,Premium
C100506,Kavya Varma,Female,30.0,Hyderabad,Telangana,2025-01-22,Referral,Standard
C100507,Priya Varma,Male,26.0,Visakhapatnam,Andhra Pradesh,2024-06-29,YouTube,Standard
C100508,Nikhil Rao,Male,49.0,Chennai,Tamil Nadu,2024-07-15,Organic Search,Basic
C100509,Aarav Gupta,Female,18.0,Ahmedabad,Gujarat,2024-06-21,Google Ads,Standard
C100510,Aditya Kumar,Female,36.0,Pune,Maharashtra,2025-12-27,Organic Search,Standard
C100511,Vihaan Varma,Female,23.0,Visakhapatnam,Andhra Pradesh,2025-06-28,Referral,Premium
C100512,Meera Rao,Male,47.0,Kakinada,Andhra Pradesh,2025-09-05,Email,Premium
C100513,Rohan Varma,Male,54.0,Kolkata,West Bengal,2025-08-19,Google Ads,Basic
C100514,Priya Patel,Female,40.0,Delhi,Delhi,2025-12-01,Instagram,Basic
C100515,Sanjay Varma,Male,39.0,Chennai,Tamil Nadu,2024-03-17,Google Ads,Standard
C100516,Aditya Sharma,Male,39.0,Visakhapatnam,Andhra Pradesh,2025-10-05,Organic Search,Standard
C100517,Sai Kumar,Female,27.0,Chennai,Tamil Nadu,2024-02-18,YouTube,Premium
C100518,Nikhil Das,Female,36.0,Pune,Maharashtra,2024-12-13,Google Ads,Basic
C100519,Vihaan Varma,Female,62.0,Bengaluru,Karnataka,2025-03-09,Instagram,Premium
C100520,Priya Sharma,Female,19.0,Kakinada,Andhra Pradesh,2024-09-18,Instagram,Standard
C100521,Arjun Rao,Female,55.0,Kolkata,West Bengal,2024-04-16,Organic Search,Standard
C100522,Ananya Gupta,Male,25.0,Delhi,Delhi,2024-05-20,Referral,Basic
C100523,Kiran Patel,Male,23.0,Pune,Maharashtra,2025-08-25,Referral,Premium
C100524,Rahul Naidu,Female,31.0,Chennai,Tamil Nadu,2024-08-20,Instagram,Basic
C100525,Priya Naidu,Male,30.0,Bengaluru,Karnataka,2024-08-14,Instagram,Standard
C100526,Aditya Sharma,Female,33.0,Visakhapatnam,Andhra Pradesh,2025-11-05,YouTube,Standard
C100527,Aditya Das,Female,58.0,Visakhapatnam,Andhra Pradesh,2024-04-15,Referral,Premium
C100528,Nikhil Singh,Male,61.0,Visakhapatnam,Andhra Pradesh,2025-10-30,Instagram,Basic
C100529,Sai Das,Female,51.0,Delhi,Delhi,2025-11-03,Instagram,Standard
C100530,Arjun Sharma,Female,25.0,Mumbai,Maharashtra,2025-03-12,Google Ads,Basic
C100531,Rohan Gupta,Male,63.0,Hyderabad,Telangana,2024-04-30,Instagram,Standard
C100532,Priya Reddy,Male,58.0,Ahmedabad,Gujarat,2024-04-23,Instagram,Basic
C100533,Kavya Kumar,Female,21.0,Delhi,Delhi,2024-07-26,Email,Standard
C100534,Aditya Naidu,Male,36.0,Visakhapatnam,Andhra Pradesh,2025-02-25,Google Ads,Standard
C100535,Sai Das,Male,55.0,Visakhapatnam,Andhra Pradesh,2024-04-22,Google Ads,Premium
C100536,Priya Rao,Female,22.0,Bengaluru,Karnataka,2024-11-28,Referral,Basic
C100537,Kavya Singh,Female,21.0,Kakinada,Andhra Pradesh,2024-03-25,Google Ads,Standard
C100538,Sai Patel,Female,47.0,Bengaluru,Karnataka,2025-01-29,Referral,Standard
C100539,Meera Kumar,Female,34.0,Chennai,Tamil Nadu,2024-01-16,Organic Search,Standard
C100540,Ananya Varma,Female,39.0,Chennai,Tamil Nadu,2025-06-01,Google Ads,Basic
C100541,Rohan Reddy,Male,54.0,Kakinada,Andhra Pradesh,2024-02-10,Organic Search,Standard
C100542,Divya Rao,Male,44.0,Kolkata,West Bengal,2024-05-22,Google Ads,Standard
C100543,Sneha Reddy,Female,52.0,Visakhapatnam,Andhra Pradesh,2024-05-07,Instagram,Standard
C100544,Rahul Kumar,Male,24.0,Pune,Maharashtra,2025-08-29,Instagram,Standard
C100545,Vihaan Rao,Female,18.0,Visakhapatnam,Andhra Pradesh,2024-02-08,Email,Standard
C100546,Meera Reddy,Female,,Visakhapatnam,Andhra Pradesh,2024-11-09,Google Ads,Basic
C100547,Sai Patel,Male,27.0,Visakhapatnam,Andhra Pradesh,2025-03-07,Organic Search,Basic
C100548,Rahul Gupta,Female,33.0,Chennai,Tamil Nadu,2025-01-11,Instagram,Standard
C100549,Divya Singh,Female,55.0,Delhi,Delhi,2025-05-11,Email,Premium
C100550,Sneha Varma,Female,25.0,Kakinada,Andhra Pradesh,2025-08-09,Instagram,Standard
C100551,Rahul Gupta,Male,24.0,Ahmedabad,Gujarat,2024-10-14,Google Ads,Basic
C100552,Sai Das,Female,27.0,Kakinada,Andhra Pradesh,2025-08-27,Email,Basic
C100553,Sneha Rao,Male,33.0,Pune,Maharashtra,2024-08-20,Instagram,Standard
C100554,Vihaan Singh,Female,27.0,Kakinada,Andhra Pradesh,2025-12-19,Google Ads,Basic
C100555,Sanjay Das,Female,26.0,Ahmedabad,Gujarat,2025-01-03,Referral,Standard
C100556,Divya Patel,Male,45.0,Ahmedabad,Gujarat,2025-06-21,Organic Search,Basic
C100557,Priya Reddy,Male,23.0,Bengaluru,Karnataka,2025-09-30,Email,Basic
C100558,Priya Naidu,Female,25.0,Pune,Maharashtra,2025-08-01,Instagram,Standard
C100559,Priya Kumar,Female,58.0,Ahmedabad,Gujarat,2025-09-13,Instagram,Basic
C100560,Kavya Rao,Male,18.0,Ahmedabad,Gujarat,2025-01-26,Google Ads,Standard
